code,name,price,pct_chg,volume,amount,turnover
300328,宜安科技,14.47,3.06,222841.0,318633635.77,3.24
300802,矩子科技,21.2,3.06,71423.0,149816832.3,3.53
000026,飞亚达,16.84,3.06,70482.0,116551293.2,1.93
002273,水晶光电,26.7,3.05,335813.0,882148001.03,2.46
600686,金龙汽车,12.15,3.05,248548.0,301033080.0,3.47
603466,风语筑,11.47,3.05,566192.0,637445419.0,9.52
002559,亚威股份,9.47,3.05,194944.0,181671186.0,3.87
001360,南矿集团,15.53,3.05,23439.0,36203200.0,1.87
301210,金杨精密,24.36,3.05,18500.0,44313548.54,3.01
001358,兴欣新材,26.13,3.04,50345.0,129980119.04,9.88
300053,航宇微,13.22,3.04,194368.0,255972131.6,2.99
002068,黑猫股份,8.16,3.03,148866.0,119400474.4,2.03
300316,晶盛机电,41.21,3.03,101726.0,411844144.41,0.83
003005,竞业达,14.26,3.03,125599.0,181774683.38,9.89
300545,联得装备,27.96,3.02,45097.0,124209509.86,3.77
300956,英力股份,10.93,3.02,44016.0,47995241.2,2.09
002796,世嘉科技,27.62,3.02,140048.0,375445347.5,6.15
000688,国城矿业,29.98,3.02,111768.0,331204766.4,0.94
300691,联合光电,13.67,3.01,30579.0,41394241.0,1.39
300966,共同药业,25.67,3.01,21921.0,55552223.0,2.86
002083,孚日股份,11.63,3.01,497107.0,569228296.24,5.25
603906,龙蟠科技,19.58,3.0,161683.0,312374115.0,2.87
301391,卡莱特,49.44,3.0,6591.0,32263767.6,0.71
000571,新大洲A,6.89,2.99,246527.0,168090794.2,3.03
600078,澄星股份,10.33,2.99,116114.0,118816365.0,1.75
688795,摩尔线程-U,593.89,2.99,10552.0,618691969.0,3.49
300377,赢时胜,14.79,2.99,278216.0,408118059.22,4.03
002830,名雕股份,13.11,2.99,14757.0,19101748.0,1.59
601233,桐昆股份,22.83,2.98,225169.0,508351330.0,0.95
603988,中电电机,19.33,2.98,88555.0,168992356.0,3.77
688165,埃夫特-U,17.6,2.98,44006.0,76672587.0,0.84
300634,彩讯股份,21.12,2.97,88060.0,184465831.15,2.03
600094,大名城,4.52,2.96,180238.0,81122631.0,0.85
000737,北方铜业,14.25,2.96,487744.0,686580953.85,2.56
688558,国盛智科,30.28,2.96,9027.0,26987216.0,0.68
301256,华融化学,10.13,2.95,29078.0,29067906.4,0.61
603166,福达股份,11.53,2.95,119033.0,137747600.0,1.86
000620,盈新发展,2.8,2.94,1524236.0,420165726.04,3.26
300065,海兰信,16.81,2.94,217812.0,361368553.76,3.32
300393,中来股份,6.31,2.94,124210.0,77715019.3,1.3
301588,美新科技,30.85,2.94,33038.0,100911452.01,4.5
600228,返利科技,8.06,2.94,409697.0,323184434.0,9.85
301606,绿联科技,53.99,2.94,16985.0,90190505.79,1.03
688682,霍莱沃,31.3,2.93,7323.0,22658920.0,0.72
605068,明新旭腾,22.1,2.93,129778.0,284581148.0,8.0
688153,唯捷创芯,26.31,2.93,24586.0,63958608.0,0.59
688390,固德威,66.85,2.93,40828.0,268942731.0,1.68
688039,当虹科技,36.54,2.93,22907.0,83031395.0,2.07
688805,健信超导,41.79,2.93,8155.0,33852989.0,2.43
301325,曼恩斯特,32.0,2.93,8985.0,28464686.6,0.62
300891,惠云钛业,7.02,2.93,58945.0,41144167.28,1.77
301246,宏源药业,20.07,2.92,46762.0,92568810.35,2.75
603501,豪威集团,90.52,2.92,165362.0,1477245818.0,1.37
600063,皖维高新,6.0,2.92,381588.0,225546466.0,1.84
000878,云南铜业,16.57,2.92,343664.0,563826780.82,1.72
300304,云意电气,11.3,2.91,139278.0,155259353.0,1.63
605058,澳弘电子,25.44,2.91,17559.0,43915195.0,1.23
600114,东睦股份,29.02,2.91,136135.0,390874358.0,2.21
300566,激智科技,24.75,2.91,120094.0,290726619.92,5.3
600605,汇通能源,23.03,2.9,26383.0,59997367.0,1.28
600936,北投科技,6.04,2.9,937246.0,549337594.0,5.61
605133,嵘泰股份,26.22,2.9,45312.0,118039777.0,1.61
002057,中钢天源,8.51,2.9,157589.0,132435932.97,2.09
002025,航天电器,65.31,2.9,115826.0,743470841.58,2.55
002686,亿利达,6.06,2.89,179546.0,108026533.61,3.43
301315,威士顿,39.16,2.89,9632.0,37340620.0,1.09
300571,平治信息,35.21,2.89,97717.0,340830591.0,8.45
000733,振华科技,42.66,2.89,122978.0,515905920.17,2.22
300276,三丰智能,7.13,2.89,328356.0,232838186.05,3.11
688311,盟升电子,23.84,2.89,27177.0,64591178.0,1.55
688096,京源环保,8.54,2.89,39063.0,32857313.0,1.67
300876,蒙泰高新,14.99,2.88,18315.0,27285032.84,1.62
300445,康斯特,18.93,2.88,21886.0,40943166.0,1.56
605319,无锡振华,24.04,2.87,16469.0,39200612.0,0.47
000066,中国长城,14.71,2.87,849077.0,1236126427.66,2.63
002266,浙富控股,5.01,2.87,490221.0,241963638.5,1.01
603719,良品铺子,10.04,2.87,76383.0,76142259.0,1.92
300833,浩洋股份,35.44,2.87,7267.0,25620589.78,0.89
600916,中国黄金,7.91,2.86,354190.0,278334047.0,2.11
300018,中元股份,12.24,2.86,92275.0,111871995.0,2.53
300695,兆丰股份,50.76,2.86,6408.0,32209298.0,0.63
300249,依米康,12.94,2.86,95353.0,121865135.7,2.55
688480,赛恩斯,77.29,2.85,5857.0,44898854.0,0.61
688435,英方软件,32.13,2.85,14278.0,45500790.0,2.55
002931,锋龙股份,49.39,2.85,65908.0,322069855.81,3.25
605055,迎丰股份,9.03,2.85,25507.0,22787798.0,0.58
603020,爱普股份,10.11,2.85,41900.0,42058495.0,1.12
300557,理工光科,25.71,2.84,19850.0,50351958.74,1.27
688273,麦澜德,31.14,2.84,6407.0,19829709.0,0.64
603799,华友钴业,41.94,2.84,397551.0,1648742101.0,2.11
301510,固高科技,27.14,2.84,50872.0,136041451.0,1.82
603507,振江股份,24.29,2.84,63869.0,151976330.0,2.7
603150,万朗磁塑,50.02,2.84,9295.0,46290012.0,1.09
688180,君实生物-U,37.72,2.84,101659.0,383252642.0,1.33
688071,华依科技,38.45,2.83,19548.0,73888234.0,2.31
301337,亚华电子,25.81,2.83,15250.0,38789317.96,1.5
300590,移为通信,10.89,2.83,152879.0,164529918.0,4.27
603985,恒润股份,16.7,2.83,83895.0,138563860.0,1.9
688807,优迅股份,241.65,2.83,11699.0,272711528.0,7.31
603097,江苏华辰,20.35,2.83,25787.0,52229550.0,1.15
000815,美利云,18.89,2.83,1714023.0,3263006252.86,24.65
688418,震有科技,36.43,2.82,28409.0,101600959.0,1.48
001268,联合精密,19.69,2.82,21033.0,40627264.2,2.23
300506,名家汇,6.19,2.82,109913.0,67450525.2,1.5
300840,酷特智能,18.58,2.82,43225.0,80126680.6,2.44
601339,百隆东方,8.4,2.82,96346.0,80938538.0,0.64
301486,致尚科技,140.66,2.81,46307.0,632977616.6,6.35
300187,永清环保,4.76,2.81,98802.0,46489793.8,1.54
301696,三瑞智能,106.3,2.81,22578.0,236956442.67,7.51
002983,芯瑞达,19.38,2.81,15094.0,28964483.88,1.18
603293,埃泰克,37.62,2.81,21304.0,80398492.0,6.07
300578,会畅科技,16.44,2.81,25212.0,41125557.0,1.27
688486,龙迅股份,45.93,2.8,28919.0,130296855.0,1.55
300481,濮阳惠成,13.94,2.8,92875.0,127833497.12,3.2
300577,开润股份,18.35,2.8,41695.0,75631697.26,2.93
605222,起帆电缆,19.86,2.8,46379.0,90766169.0,1.12
605088,冠盛股份,21.71,2.79,30460.0,65573832.0,1.51
301111,粤万年青,19.14,2.79,25967.0,49099284.91,1.62
000062,深圳华强,23.23,2.79,203406.0,465607484.54,1.95
300916,朗特智能,20.66,2.79,17412.0,35442579.4,1.86
002066,瑞泰科技,20.65,2.79,21840.0,44665459.22,0.95
300461,田中精机,31.02,2.78,18357.0,56353383.0,1.27
688152,麒麟信安,28.83,2.78,9782.0,28027487.0,0.96
603997,继峰股份,13.33,2.78,85141.0,113036346.0,0.67
301538,骏鼎达,39.23,2.78,13540.0,52576004.91,3.1
301628,强达电路,79.9,2.78,15401.0,120722723.8,5.52
300102,乾照光电,18.54,2.77,176938.0,324275927.36,1.93
603216,梦天家居,20.79,2.77,17048.0,35251114.0,0.77
300525,博思软件,9.26,2.77,227192.0,209038721.91,3.68
600358,国旅联合,5.19,2.77,42903.0,21966123.0,0.85
300488,恒锋工具,31.13,2.77,27703.0,85250572.37,1.71
300449,汉邦高科,7.06,2.77,61942.0,43379616.0,1.6
300907,康平科技,39.02,2.77,15794.0,60647110.55,1.65
300416,苏试试验,15.2,2.77,95141.0,142435620.24,1.88
300382,斯莱克,13.75,2.77,134163.0,181129646.0,2.07
600510,黑牡丹,6.69,2.76,62583.0,41667057.0,0.61
300516,久之洋,29.8,2.76,29816.0,88258218.51,1.18
688511,天微电子,21.58,2.76,9664.0,20665275.0,0.72
603379,三美股份,63.33,2.76,67482.0,421732570.0,1.11
002049,紫光国微,67.36,2.76,189859.0,1262866819.65,2.25
002250,联化科技,16.39,2.76,132987.0,216183642.05,1.49
300259,新天科技,4.11,2.75,321988.0,130187594.28,2.79
300478,杭州高新,27.25,2.75,24837.0,66675966.0,1.96
600379,宝光股份,12.69,2.75,197384.0,245893234.0,5.98
300045,华力创通,13.51,2.74,81021.0,108547430.06,1.57
300930,屹通新材,24.76,2.74,9592.0,23510846.86,2.04
603477,巨星农牧,14.98,2.74,166196.0,248632539.0,3.26
002861,瀛通通讯,16.11,2.74,36137.0,57701604.9,2.41
601121,宝地矿业,7.13,2.74,102976.0,72661617.0,1.29
000762,西藏矿业,23.96,2.74,93064.0,221360443.42,1.79
688046,药康生物,27.35,2.74,77009.0,207678820.0,1.88
600596,新安股份,10.92,2.73,244527.0,263613461.0,1.81
002840,华统股份,8.27,2.73,117553.0,96656406.54,1.48
301108,洁雅股份,36.14,2.73,10329.0,37012469.2,1.59
300293,蓝英装备,16.2,2.73,79655.0,127508347.33,2.35
001298,好上好,17.34,2.73,53404.0,91713385.56,1.31
300849,锦盛新材,21.12,2.72,19376.0,40412422.0,1.76
603108,润达医疗,10.56,2.72,156915.0,166187745.0,2.6
002767,先锋电子,17.35,2.72,14341.0,24654605.0,1.1
688499,利元亨,36.41,2.71,19891.0,71498840.0,1.18
301353,普莱得,17.5,2.7,9996.0,17268477.42,2.45
300945,曼卡龙,11.8,2.7,77789.0,91286259.15,3.26
001389,广合科技,156.8,2.7,52065.0,799761452.07,3.42
002388,新亚制程,4.95,2.7,255407.0,125510868.8,5.05
688259,创耀科技,30.45,2.7,9077.0,27297567.0,0.81
301222,浙江恒威,24.33,2.7,9802.0,23607416.8,0.92
601975,招商南油,3.8,2.7,1502491.0,559784320.0,3.21
002969,嘉美包装,13.31,2.7,406601.0,534443404.22,3.72
605090,九丰能源,33.59,2.69,88365.0,293185074.0,1.25
301499,维科精密,24.44,2.69,12733.0,30944294.8,0.92
688633,星球石墨,23.69,2.69,18652.0,43597056.0,1.09
001399,惠科股份,23.69,2.69,290202.0,681908940.47,6.74
002524,光正眼科,3.82,2.69,162572.0,61991840.0,3.18
688027,国盾量子,417.1,2.69,15030.0,619802708.0,1.87
600879,航天电子,16.01,2.69,507291.0,805955166.0,1.54
688516,奥特维,41.02,2.68,44499.0,179812544.0,1.41
688677,海泰新光,71.35,2.68,47119.0,326903590.0,3.93
688321,微芯生物,27.6,2.68,62496.0,170996606.0,1.53
603269,海鸥股份,12.64,2.68,200583.0,248869667.0,4.64
300456,赛微电子,31.37,2.68,172818.0,534334284.78,2.89
301595,太力科技,40.06,2.67,5530.0,22089996.84,1.35
688159,有方科技,33.5,2.67,24325.0,80171765.0,2.62
603977,国泰集团,11.9,2.67,65994.0,77520013.0,1.06
300647,超频三,5.41,2.66,90626.0,48749703.66,1.98
603383,顶点软件,31.25,2.66,54015.0,167521216.0,2.63
002354,天娱数科,8.09,2.66,3713880.0,2942765653.82,22.84
301230,泓博医药,27.46,2.65,85624.0,233277601.53,5.26
688011,新光光电,72.04,2.65,12153.0,86292783.0,1.23
000758,中色股份,6.2,2.65,228449.0,140286456.34,1.15
603863,松炀资源,12.8,2.65,40024.0,50728619.0,1.96
301257,普蕊斯,41.91,2.65,31107.0,129593119.0,4.13
300354,东华测试,30.18,2.65,14798.0,44222223.04,1.82
688188,柏楚电子,108.29,2.65,21644.0,230814474.0,0.53
002463,沪电股份,114.72,2.64,489199.0,5530851622.35,2.54
300252,金信诺,11.68,2.64,191717.0,220612098.08,3.43
002992,宝明科技,33.77,2.64,10312.0,34533909.14,0.66
603023,威帝股份,3.89,2.64,82523.0,31887986.0,1.48
300161,华中数控,26.42,2.64,23777.0,62496095.0,1.22
300265,通光线缆,14.81,2.63,255386.0,370598805.65,5.47
300774,倍杰特,10.54,2.63,42645.0,44637485.0,2.09
688582,芯动联科,41.34,2.63,37673.0,153516520.0,0.94
688269,凯立新材,31.22,2.63,10382.0,32068297.0,0.79
001255,博菲电气,24.94,2.63,8134.0,20220169.0,1.05
301290,东星医疗,27.02,2.62,9577.0,25610296.74,1.2
002426,胜利精密,2.74,2.62,540782.0,146220823.04,1.59
001314,亿道信息,52.05,2.62,25206.0,130026208.0,2.03
603638,艾迪精密,20.38,2.62,68079.0,136987590.0,0.77
002284,亚太股份,9.81,2.62,199625.0,195464831.36,2.73
688148,芳源股份,7.05,2.62,77318.0,54174470.0,1.52
603135,中重科技,9.39,2.62,44824.0,41745949.0,0.71
301479,弘景光电,48.63,2.62,11619.0,55928122.87,1.63
603701,德宏股份,19.63,2.61,18818.0,36778150.0,0.72
000920,沃顿科技,11.42,2.61,71896.0,80950105.0,1.52
002590,万安科技,9.84,2.61,78692.0,77444366.0,1.59
002922,伊戈尔,25.57,2.61,90124.0,227298985.7,2.39
603271,永杰新材,43.18,2.61,14829.0,63323944.0,1.57
301133,金钟股份,26.09,2.6,16666.0,43070344.0,1.5
600118,中国卫星,63.45,2.6,229258.0,1440347637.0,1.94
300434,金石亚药,10.67,2.6,110786.0,116527352.0,3.24
300727,润禾材料,28.03,2.6,16005.0,44292676.9,0.99
603197,保隆科技,30.78,2.6,26152.0,79872360.0,1.24
600651,飞乐音响,5.93,2.6,115815.0,68268803.0,0.46
601137,博威合金,17.76,2.6,83585.0,147229588.0,0.91
301330,熵基科技,24.82,2.6,27813.0,68859216.18,1.43
688136,科兴制药,18.91,2.6,27405.0,51397011.0,1.36
603778,国晟科技,10.65,2.6,560699.0,589698740.0,8.72
300657,弘信电子,35.55,2.6,203402.0,711938309.64,4.34
000595,新能股份,6.73,2.59,1658178.0,1167246578.21,14.56
000035,中国天楹,5.15,2.59,364957.0,189118249.82,1.58
603033,三维股份,7.91,2.59,45674.0,35691846.0,0.45
300676,华大基因,40.0,2.59,69008.0,274074948.66,1.66
002821,凯莱英,165.8,2.59,97371.0,1622049574.97,3.07
300768,迪普科技,17.11,2.58,126507.0,213192240.46,3.01
301613,新铝时代,39.77,2.58,12090.0,47822619.0,1.44
688636,智明达,19.06,2.58,67493.0,127009066.0,3.88
001311,多利科技,16.33,2.58,22511.0,36346849.86,1.27
002506,协鑫集成,2.78,2.58,1362784.0,375232957.2,2.33
300558,贝达药业,59.66,2.58,67673.0,400355422.27,1.6
688018,乐鑫科技,108.1,2.58,39731.0,426755282.0,1.7
300120,经纬辉开,6.75,2.58,172451.0,115108693.28,3.27
688450,光格科技,31.58,2.57,16937.0,52797846.0,3.46
603538,美诺华,27.49,2.57,281330.0,766879354.0,8.35
000586,汇源通信,11.64,2.56,36518.0,42000073.0,1.91
603662,柯力传感,54.5,2.56,44252.0,237790152.0,1.58
301216,万凯新材,16.82,2.56,65366.0,108606796.92,1.2
301418,协昌科技,36.08,2.56,8159.0,29037747.74,2.77
600338,西藏珠峰,13.61,2.56,240441.0,324739263.0,2.63
002106,莱宝高科,10.4,2.56,150866.0,154630184.23,2.14
688252,天德钰,18.02,2.56,36809.0,65630326.0,0.9
688737,中自科技,18.44,2.56,7656.0,14021056.0,0.64
001316,润贝航科,26.82,2.56,11226.0,29808151.2,0.75
002326,永太科技,19.23,2.56,177389.0,337737577.8,2.19
688305,科德数控,57.15,2.55,13730.0,77788602.0,1.04
301680,固德电材,94.75,2.55,6262.0,58475117.47,3.73
688781,视涯科技-UW,38.61,2.55,13586.0,51949165.0,3.33
002141,贤丰控股,5.62,2.55,1370230.0,764434012.11,13.27
688443,智翔金泰-U,23.74,2.55,23458.0,55378867.0,1.64
603181,皇马科技,13.33,2.54,44908.0,59070970.0,0.76
002235,安妮股份,8.47,2.54,126881.0,106250906.04,2.29
002962,五方光电,12.92,2.54,66023.0,84598150.46,3.16
603255,鼎际得,27.18,2.53,9939.0,26944669.0,1.64
000925,众合科技,7.69,2.53,141198.0,107790972.0,2.1
002342,巨力索具,8.09,2.53,297483.0,238907654.87,3.12
603660,苏州科达,10.52,2.53,137580.0,143552866.0,2.41
688765,禾元生物-U,35.4,2.52,22489.0,78554866.0,3.12
301107,瑜欣电子,18.68,2.52,8618.0,15924452.92,1.05
603926,铁流股份,15.86,2.52,25276.0,39981651.0,1.09
603699,纽威股份,51.67,2.52,42381.0,216578840.0,0.56
301297,富乐德,33.74,2.52,161411.0,532581177.62,3.06
301368,丰立智能,43.95,2.52,15907.0,69444247.0,1.32
301380,挖金客,32.26,2.51,31268.0,99266556.65,3.87
002870,香山股份,40.04,2.51,18610.0,73765428.0,1.44
600773,西藏城投,11.02,2.51,121538.0,132791357.0,1.28
002725,跃岭股份,11.43,2.51,38665.0,43835324.0,1.55
002539,云图控股,12.25,2.51,109435.0,133215451.0,1.23
605151,西上海,17.98,2.51,7451.0,13308394.0,0.55
300834,星辉环材,39.65,2.51,9597.0,37688761.76,0.5
600482,中国动力,28.62,2.51,162325.0,457926566.0,0.72
002115,三维通信,11.89,2.5,466455.0,552188176.16,6.25
000668,荣丰控股,19.69,2.5,17543.0,34231010.9,1.19
002866,传艺科技,15.64,2.49,95214.0,147713978.28,5.25
300334,津膜科技,8.22,2.49,39984.0,32489979.0,1.32
000890,法尔胜,7.42,2.49,93454.0,68776938.42,2.23
601519,大智慧,8.66,2.49,217409.0,187161543.0,1.09
301512,智信精密,30.08,2.49,8633.0,25785427.15,1.77
300069,金利华电,27.98,2.49,62258.0,171088617.0,5.32
000776,广发证券,21.43,2.49,472543.0,999914140.73,0.8
300637,扬帆新材,8.68,2.48,42058.0,36157442.0,1.79
600096,云天化,30.13,2.48,193162.0,576135221.0,1.06
300224,正海磁材,11.59,2.48,117941.0,136320717.31,1.27
603353,和顺石油,29.41,2.47,16767.0,48953312.0,0.98
600570,恒生电子,23.65,2.47,312182.0,731495252.0,1.65
301281,科源制药,36.97,2.47,9259.0,33781601.57,1.31
002920,德赛西威,95.16,2.47,91228.0,864228396.33,1.53
605488,福莱新材,27.78,2.47,69345.0,190449067.0,2.51
002756,永兴材料,47.99,2.46,66456.0,316492648.19,1.72
300504,天邑股份,14.55,2.46,40352.0,58232738.0,1.85
300270,中威电子,12.91,2.46,226403.0,286841718.02,8.68
002456,欧菲光,7.92,2.46,847651.0,671581568.95,2.56
603955,大千生态,20.37,2.46,9445.0,19109907.0,0.7
605018,长华集团,12.55,2.45,23068.0,28868983.0,0.49
605399,晨光新材,10.47,2.45,19780.0,20571830.0,0.64
688047,龙芯中科,112.41,2.45,31618.0,351588328.0,0.79
300397,天和防务,10.89,2.45,103575.0,111824352.98,2.54
301022,海泰科,23.38,2.45,13504.0,31113140.74,2.01
605296,神农集团,29.67,2.45,18345.0,53972036.0,0.35
002199,东晶电子,13.86,2.44,197424.0,272833372.42,8.55
002812,恩捷股份,54.68,2.44,133515.0,722451393.49,1.62
688663,新风光,54.1,2.44,25214.0,135051815.0,1.28
300740,水羊股份,21.42,2.44,163325.0,346444283.51,4.01
002076,星光股份,2.1,2.44,461039.0,96687264.98,4.42
600156,华升股份,7.99,2.44,55322.0,43791908.0,1.38
600115,中国东航,3.78,2.44,1257719.0,471551561.0,0.74
688578,艾力斯,111.27,2.44,47115.0,520179000.0,1.05
688816,易思维,51.72,2.44,2948.0,15029210.0,1.53
603026,石大胜华,66.92,2.43,56088.0,371346193.0,2.41
300418,昆仑万维,44.76,2.43,561110.0,2483590683.62,4.77
603958,哈森股份,14.37,2.42,17468.0,24927643.0,0.8
301669,高特电子,30.88,2.42,62476.0,189841650.74,7.63
300226,上海钢联,17.33,2.42,74144.0,127204224.68,2.02
688568,中科星图,37.25,2.42,117428.0,436555946.0,1.45
000519,中兵红箭,14.81,2.42,329945.0,483124541.34,2.37
002135,东南网架,6.38,2.41,78861.0,49638617.0,0.76
603158,腾龙股份,10.19,2.41,119650.0,120768478.0,2.44
603236,移远通信,47.51,2.41,68325.0,321282476.0,1.7
002831,裕同科技,28.04,2.41,57386.0,157787562.0,0.8
300941,创识科技,14.96,2.4,31961.0,47547175.56,2.58
688778,厦钨新能,47.7,2.4,37716.0,178108347.0,0.75
002317,众生药业,27.75,2.4,184942.0,508973813.85,2.43
301079,邵阳液压,29.01,2.4,16749.0,48336144.66,2.18
688501,青达环保,18.8,2.4,15745.0,29276999.0,1.27
688553,汇宇制药-W,11.11,2.4,51134.0,56358607.0,1.01
002829,星网宇达,20.87,2.4,65517.0,135736097.0,4.49
300737,科顺股份,5.13,2.4,210778.0,107525546.0,2.38
300997,欢乐家,17.92,2.4,133013.0,235301952.35,3.37
603156,养元饮品,45.87,2.39,88853.0,406330359.0,0.71
300792,壹网壹创,26.11,2.39,80219.0,207519366.0,3.76
002846,英联股份,10.73,2.39,119849.0,127374908.82,4.61
300095,华伍股份,8.57,2.39,38007.0,32218665.0,1.2
300329,海伦钢琴,11.57,2.39,14580.0,16737228.0,0.58
301106,骏成科技,16.74,2.39,14524.0,24044696.56,1.02
300809,华辰装备,24.41,2.39,31163.0,75251249.8,2.07
688336,三生国健,42.61,2.38,55778.0,235336061.0,0.62
300538,同益股份,13.78,2.38,22965.0,31386595.99,1.9
300632,光莆股份,18.04,2.38,168119.0,293469098.0,7.6
300162,雷曼光电,7.74,2.38,158522.0,121250332.87,4.63
301041,金百泽,23.23,2.38,28909.0,66087177.0,3.66
300790,宇瞳光学,17.62,2.38,157278.0,273390974.2,3.42
300200,高盟新材,8.65,2.37,50684.0,43346442.0,1.2
300351,永贵电器,14.26,2.37,62499.0,88079995.72,2.37
002261,拓维信息,28.03,2.37,363208.0,1011002304.08,3.17
603496,恒为科技,26.3,2.37,134459.0,351435693.0,4.2
688717,艾罗能源,59.06,2.37,29246.0,170151053.0,2.95
603095,越剑智能,12.96,2.37,16923.0,21683358.0,0.66
603876,鼎胜新材,22.05,2.37,74808.0,163874252.0,0.81
688197,首药控股-U,32.9,2.36,11449.0,37417207.0,1.79
301261,恒工精密,57.79,2.36,13017.0,74536825.8,1.24
002474,榕基软件,6.5,2.36,166276.0,107698774.0,3.14
601609,金田股份,10.43,2.36,156047.0,161584008.0,0.9
688023,安恒信息,41.2,2.36,31316.0,129527534.0,3.06
002422,科伦药业,43.29,2.36,167874.0,720194353.9,1.29
688282,理工导航,54.23,2.36,4291.0,23201698.0,0.48
300730,科创信息,12.21,2.35,30844.0,37437550.0,1.49
603655,朗博科技,27.02,2.35,7188.0,19214232.0,0.68
002440,闰土股份,13.05,2.35,359351.0,462783027.19,3.8
300750,宁德时代,404.4,2.35,173006.0,6967929625.57,0.41
000792,盐湖股份,28.26,2.35,357949.0,1004477523.1,0.68
688007,光峰科技,10.87,2.35,23798.0,25588227.0,0.52
002230,科大讯飞,44.51,2.35,531842.0,2356477652.03,2.43
605208,永茂泰,13.05,2.35,81672.0,105083287.0,2.48
301608,博实结,48.69,2.35,10658.0,51247494.84,1.79
002328,新朋股份,6.97,2.35,145174.0,100219925.2,2.54
600676,久事动娱,7.43,2.34,143569.0,106037832.0,1.4
688676,金盘科技,69.11,2.34,57271.0,388692175.0,1.25
688585,上纬新材,161.01,2.34,31905.0,506742744.0,0.79
301053,远信工业,39.81,2.34,15180.0,59718732.94,1.24
603527,众源新材,9.65,2.33,36329.0,34743377.0,1.15
603226,菲林格尔,47.41,2.33,16915.0,79123168.0,0.48
300761,立华股份,18.92,2.33,40942.0,76788151.0,0.64
688750,金天钛业,14.91,2.33,30103.0,44560108.0,1.29
301000,肇民科技,25.96,2.33,32046.0,82343516.44,1.4
300988,津荣天宇,14.96,2.33,38651.0,57396101.5,2.38
600847,万里股份,12.37,2.32,17296.0,21130305.0,1.13
605366,宏柏新材,7.51,2.32,136915.0,101492485.0,1.77
603725,天安新材,10.15,2.32,74656.0,74695619.0,2.45
688377,迪威尔,20.8,2.31,14859.0,30425770.0,0.64
688084,晶品特装,43.79,2.31,8039.0,34914345.0,1.06
002548,金新农,3.99,2.31,173749.0,68861686.16,2.16
300998,宁波方正,24.37,2.31,13547.0,32728632.88,1.26
301102,兆讯传媒,9.8,2.3,16239.0,15826090.79,0.4
603120,肯特催化,45.82,2.3,18501.0,83631888.0,4.88
300380,安硕信息,31.16,2.3,21940.0,67895852.0,1.72
300667,必创科技,14.21,2.3,34377.0,48491797.0,1.99
300618,寒锐钴业,34.73,2.3,37532.0,129370618.87,1.38
688512,慧智微-U,12.9,2.3,102733.0,130351660.0,3.17
688360,德马科技,15.61,2.29,25648.0,39796437.0,0.97
002600,领益智造,12.95,2.29,723290.0,927869174.42,1.0
002718,友邦吊顶,82.65,2.29,8338.0,68330961.0,0.89
600563,法拉电子,142.72,2.29,38917.0,550626206.0,1.73
300051,琏升科技,8.03,2.29,79359.0,63447012.5,2.16
600152,维科技术,8.04,2.29,100295.0,79921166.0,1.9
688350,富淼科技,29.46,2.29,18639.0,54493129.0,1.3
300845,捷安高科,10.75,2.28,60075.0,64427287.92,4.18
300885,海昌新材,21.04,2.28,19825.0,41392313.79,1.19
688299,长阳科技,13.01,2.28,39469.0,50784954.0,1.37
002723,小崧股份,7.17,2.28,64421.0,46371675.0,2.03
002615,哈尔斯,6.74,2.28,37415.0,25086785.0,1.24
300563,神宇股份,23.73,2.28,18717.0,43938985.0,1.48
300638,广和通,21.58,2.27,216718.0,464189149.63,4.09
688701,卓锦股份,7.67,2.27,35766.0,27926126.0,2.66
000807,云铝股份,26.61,2.27,650078.0,1709926291.99,1.87
000783,长江证券,9.03,2.27,794679.0,712307374.83,1.44
603867,新化股份,28.42,2.27,28768.0,81107188.0,1.33
002248,华东数控,9.02,2.27,46208.0,41044642.0,1.5
600288,大恒科技,10.88,2.26,194626.0,209762641.0,4.46
688552,航天南湖,26.71,2.26,17959.0,47842944.0,0.53
688190,云路股份,73.38,2.26,8740.0,63636082.0,0.73
688315,诺禾致源,13.56,2.26,26400.0,35499894.0,0.63
301397,溯联股份,25.36,2.26,21687.0,54254381.9,2.35
603266,天龙股份,15.86,2.26,11404.0,17968629.0,0.57
301225,恒勃股份,54.39,2.26,14815.0,79993237.52,3.37
301097,天益医疗,33.44,2.26,3929.0,13028672.28,1.0
600980,北矿科技,18.56,2.26,24674.0,45562375.0,1.3
603661,恒林股份,32.2,2.25,27047.0,86115856.0,1.94
603937,丽岛新材,10.91,2.25,26039.0,28187735.0,1.25
301226,祥明智能,29.08,2.25,9163.0,26389695.54,0.84
300337,银邦股份,10.0,2.25,74479.0,74024935.48,1.05
603138,海量数据,13.64,2.25,60448.0,82193062.0,2.1
688030,山石网科,17.37,2.24,29700.0,51425844.0,1.65
001228,永泰运,27.88,2.24,5756.0,15960002.0,0.72
600010,包钢股份,2.28,2.24,4085933.0,925075484.0,1.3
605086,龙高股份,23.71,2.24,9829.0,23199601.0,0.55
301518,长华化学,25.15,2.24,7537.0,18762507.83,1.28
605128,上海沿浦,23.77,2.24,22391.0,53018140.0,0.71
603578,三星新材,11.86,2.24,28407.0,33929966.0,1.58
002633,申科股份,14.68,2.23,12212.0,17855445.88,0.82
300225,金力泰,6.88,2.23,66083.0,45121792.0,1.4
