date,open,high,low,close,volume
2025-05-07,13.03,13.2,12.91,13.08,20834.0
2025-05-08,13.21,13.59,13.09,13.46,24091.0
2025-05-09,13.3,13.7,13.11,13.16,15935.0
2025-05-12,13.25,13.53,13.23,13.42,19059.0
2025-05-13,13.5,13.66,13.15,13.17,17679.0
2025-05-14,13.29,13.29,12.86,12.99,20700.0
2025-05-15,13.05,13.37,12.76,13.22,28341.0
2025-05-16,13.25,13.33,12.91,12.98,18833.0
2025-05-19,13.12,13.22,12.83,13.09,19342.0
2025-05-20,13.16,13.32,12.95,13.14,20407.0
2025-05-21,13.21,13.21,12.58,12.84,22759.0
2025-05-22,12.86,13.16,12.68,12.75,17262.0
2025-05-23,12.75,12.95,12.52,12.6,22990.0
2025-05-26,12.69,12.75,12.5,12.68,13203.0
2025-05-27,12.75,12.98,12.48,12.82,20158.0
2025-05-28,12.82,12.91,12.37,12.46,19732.0
2025-05-29,12.5,12.93,12.46,12.9,20965.0
2025-05-30,12.96,13.39,12.53,12.61,39876.0
2025-06-03,12.61,13.28,12.51,12.72,24135.0
2025-06-04,12.71,12.88,12.52,12.56,21403.0
2025-06-05,12.62,13.82,12.51,13.82,91164.0
2025-06-06,14.28,14.45,13.54,13.7,148286.0
2025-06-09,13.7,13.83,13.39,13.82,64942.0
2025-06-10,13.72,14.07,13.38,13.42,59292.0
2025-06-11,13.51,13.6,13.23,13.28,31115.0
2025-06-12,13.31,13.38,13.12,13.3,33167.0
2025-06-13,13.3,13.3,12.75,13.06,37624.0
2025-06-16,13.13,13.25,12.95,13.18,24752.0
2025-06-17,13.16,13.23,12.97,13.11,21439.0
2025-06-18,13.06,13.29,12.82,12.86,23207.0
2025-06-19,12.88,14.15,12.66,14.15,71111.0
2025-06-20,15.57,15.57,14.25,14.69,186432.0
2025-06-23,14.03,14.35,13.22,14.34,134675.0
2025-06-24,13.9,14.25,13.83,13.85,97683.0
2025-06-25,13.84,14.86,13.74,14.51,124384.0
2025-06-26,14.36,14.77,14.13,14.42,83796.0
2025-06-27,14.36,14.75,14.26,14.34,49712.0
2025-06-30,14.35,14.68,14.26,14.52,48020.0
2025-07-01,14.6,14.76,14.35,14.45,41663.0
2025-07-02,14.34,14.59,14.04,14.57,45564.0
2025-07-03,14.54,14.6,14.29,14.32,30810.0
2025-07-04,14.3,14.3,13.96,13.98,30060.0
2025-07-07,13.8,14.29,13.8,14.26,26242.0
2025-07-08,14.3,14.36,14.12,14.25,20578.0
2025-07-09,14.25,14.33,13.93,13.98,23761.0
2025-07-10,13.98,14.06,13.81,14.03,18950.0
2025-07-11,13.98,14.2,13.91,14.05,17000.0
2025-07-14,14.1,14.76,14.02,14.4,50489.0
2025-07-15,14.3,15.2,14.3,14.85,67645.0
2025-07-16,14.8,14.98,14.62,14.84,45549.0
2025-07-17,14.73,14.95,14.66,14.72,34970.0
2025-07-18,14.72,15.15,14.63,15.15,48167.0
2025-07-21,15.24,15.28,14.85,15.02,32571.0
2025-07-22,15.02,15.14,14.81,14.99,31085.0
2025-07-23,15.0,15.1,14.8,14.85,24425.0
2025-07-24,14.85,14.96,14.77,14.89,19603.0
2025-07-25,14.91,16.38,14.7,15.58,92300.0
2025-07-28,15.5,15.82,15.3,15.45,57683.0
2025-07-29,15.34,16.07,15.34,15.39,48037.0
2025-07-30,15.47,15.52,15.06,15.19,29097.0
2025-07-31,15.19,15.29,15.0,15.08,21171.0
2025-08-01,15.08,15.43,15.0,15.27,25592.0
2025-08-04,15.22,16.8,15.05,16.8,50842.0
2025-08-05,17.25,18.35,17.02,17.21,157256.0
2025-08-06,17.13,17.8,17.12,17.43,114100.0
2025-08-07,17.1,17.6,17.0,17.37,81956.0
2025-08-08,17.27,17.97,17.05,17.89,103726.0
2025-08-11,18.78,19.68,18.05,19.68,129640.0
2025-08-12,20.0,21.65,20.0,21.65,48505.0
2025-08-13,23.82,23.82,21.67,23.82,150838.0
2025-08-14,23.56,25.68,22.8,22.97,235717.0
2025-08-15,22.6,24.5,22.18,23.79,153313.0
2025-08-18,23.44,24.37,22.43,23.02,126406.0
2025-08-19,23.01,23.06,22.0,22.21,80187.0
2025-08-20,22.51,22.8,21.71,22.36,62329.0
2025-08-21,22.33,22.48,21.82,22.03,46244.0
2025-08-22,22.39,24.18,21.92,23.79,109224.0
2025-08-25,24.25,25.97,24.0,25.28,105982.0
2025-08-26,25.5,26.99,24.51,26.41,93811.0
2025-08-27,26.08,28.65,26.08,27.68,94099.0
2025-08-28,28.05,28.35,26.6,27.86,100409.0
2025-08-29,28.18,30.65,28.0,30.65,64136.0
2025-09-01,33.72,33.72,31.03,32.8,101627.0
2025-09-02,33.0,35.4,32.39,33.5,96742.0
2025-09-03,33.59,35.5,33.59,34.89,82773.0
2025-09-04,34.55,34.55,32.22,33.0,94743.0
2025-09-05,33.0,36.3,33.0,36.3,54618.0
2025-09-08,38.04,39.93,36.96,39.93,98809.0
2025-09-09,41.04,43.92,41.04,43.92,75864.0
2025-09-10,45.01,46.8,40.84,42.99,157693.0
2025-09-11,42.99,43.08,38.7,41.3,126424.0
2025-09-12,42.43,45.43,41.5,45.43,106384.0
2025-09-15,47.2,48.84,45.27,46.75,115999.0
2025-09-16,46.41,51.43,45.89,51.43,60678.0
2025-09-17,51.8,54.66,50.0,52.78,131442.0
2025-09-18,52.53,52.77,49.38,50.46,112699.0
2025-09-19,51.0,51.98,47.73,48.84,86335.0
2025-09-22,50.35,53.7,49.1,49.38,106713.0
2025-09-23,49.49,49.49,44.44,45.2,110827.0
2025-09-24,45.3,46.19,44.2,45.18,67872.0
2025-09-25,45.8,47.19,44.54,44.77,50031.0
2025-09-26,45.0,45.29,43.3,44.28,45529.0
2025-09-29,44.55,44.55,42.8,43.88,47047.0
2025-09-30,43.72,44.12,42.52,42.56,38893.0
2025-10-09,43.0,43.16,40.5,41.05,70985.0
2025-10-10,41.01,42.48,40.9,41.34,52504.0
2025-10-13,38.66,41.38,38.66,41.09,36545.0
2025-10-14,41.6,41.63,38.9,39.13,41488.0
2025-10-15,39.46,40.88,39.0,40.41,39998.0
2025-10-16,40.46,40.51,39.16,39.49,23150.0
2025-10-17,39.93,40.49,38.4,38.5,25127.0
2025-10-20,38.03,39.42,38.03,38.86,22024.0
2025-10-21,38.98,39.79,38.41,39.48,27670.0
2025-10-22,39.1,40.0,39.0,39.55,16952.0
2025-10-23,39.55,39.84,37.67,38.9,32535.0
2025-10-24,38.9,40.22,38.79,40.14,32318.0
2025-10-27,40.88,44.15,40.88,44.15,25883.0
2025-10-28,46.36,47.46,44.8,45.01,115213.0
2025-10-29,43.85,45.25,42.5,43.41,71015.0
2025-10-30,43.43,44.89,42.48,42.48,44420.0
2025-10-31,42.47,44.29,42.09,42.91,40638.0
2025-11-03,42.86,42.91,40.77,41.63,33132.0
2025-11-04,41.91,41.96,40.77,41.2,18760.0
2025-11-05,41.85,42.67,40.39,41.2,29116.0
2025-11-06,40.97,41.53,40.71,41.2,18746.0
2025-11-07,41.2,41.2,40.3,40.3,15634.0
2025-11-10,40.01,40.66,39.18,39.65,20862.0
2025-11-11,39.65,42.68,39.51,39.89,35699.0
2025-11-12,39.7,40.5,39.15,39.48,18626.0
2025-11-13,39.48,40.17,39.18,39.55,14055.0
2025-11-14,39.1,41.4,39.1,39.52,35067.0
2025-11-17,39.6,40.66,39.08,40.3,28081.0
2025-11-18,40.3,40.79,39.3,39.81,23402.0
2025-11-19,39.81,40.15,38.55,38.97,17820.0
2025-11-20,38.97,39.41,37.8,38.18,19723.0
2025-11-21,38.18,38.18,36.4,36.73,25943.0
2025-11-24,37.46,37.56,36.37,37.44,16455.0
2025-11-25,37.7,38.26,37.33,37.53,13538.0
2025-11-26,37.56,37.95,37.01,37.6,10071.0
2025-11-27,37.4,38.0,37.03,37.23,8683.0
2025-11-28,37.65,39.28,37.2,38.37,24817.0
2025-12-01,38.75,38.75,37.6,38.26,13202.0
2025-12-02,38.07,38.43,37.5,38.05,10839.0
2025-12-03,38.05,38.21,37.04,37.45,14128.0
2025-12-04,37.95,38.0,36.93,37.68,11722.0
2025-12-05,37.44,38.24,37.08,38.08,11648.0
2025-12-08,38.22,39.18,38.22,38.9,15576.0
2025-12-09,38.57,39.77,38.48,38.74,13687.0
2025-12-10,38.74,39.13,38.1,38.79,8941.0
2025-12-11,38.79,39.49,38.34,38.72,13068.0
2025-12-12,38.37,39.36,38.37,38.89,12545.0
2025-12-15,38.89,39.87,38.51,38.9,16669.0
2025-12-16,38.89,40.06,38.45,39.44,19352.0
2025-12-17,39.12,40.18,39.12,40.09,18518.0
2025-12-18,40.1,43.67,40.01,41.47,51266.0
2025-12-19,41.35,41.92,39.85,41.18,28838.0
2025-12-22,41.01,42.88,40.4,42.32,29338.0
2025-12-23,42.32,42.33,41.41,41.96,21026.0
2025-12-24,41.95,42.25,40.7,40.86,24223.0
2025-12-25,40.89,41.12,39.66,39.99,18679.0
2025-12-26,39.99,40.3,39.17,39.42,14660.0
2025-12-29,39.5,40.14,39.04,39.98,14273.0
2025-12-30,39.61,40.08,39.41,39.8,10316.0
2025-12-31,39.4,40.38,39.4,39.97,11310.0
2026-01-05,40.1,40.12,39.05,39.35,20051.0
2026-01-06,39.4,40.09,39.07,39.28,16732.0
2026-01-07,39.25,40.75,39.0,40.13,29644.0
2026-01-08,40.17,44.14,40.14,44.14,65876.0
2026-01-09,43.5,45.0,42.41,43.68,56411.0
2026-01-12,43.66,45.33,43.01,45.2,47190.0
2026-01-13,44.45,45.91,43.85,44.22,36575.0
2026-01-14,44.0,45.55,43.5,43.85,31369.0
2026-01-15,43.34,46.0,43.34,45.66,36148.0
2026-01-16,45.65,45.79,44.07,44.32,24396.0
2026-01-19,44.22,44.72,42.69,42.72,37852.0
2026-01-20,42.72,43.26,42.16,42.5,20101.0
2026-01-21,41.93,42.9,41.57,42.43,20472.0
2026-01-22,42.49,43.21,42.08,42.84,15937.0
2026-01-23,42.84,43.6,42.61,43.6,15141.0
2026-01-26,43.99,44.05,42.51,42.89,15311.0
2026-01-27,42.5,44.85,42.3,43.82,19836.0
2026-01-28,44.37,44.45,42.21,42.42,18519.0
2026-01-29,42.1,43.48,41.8,41.87,18703.0
2026-01-30,41.87,42.2,40.64,42.1,16046.0
2026-02-02,42.5,42.5,40.38,40.45,16482.0
2026-02-03,41.56,41.56,40.52,41.1,10395.0
2026-02-04,41.22,41.22,40.51,40.96,10483.0
2026-02-05,40.55,41.96,40.5,41.61,11142.0
2026-02-06,41.27,42.2,40.96,41.53,7762.0
2026-02-09,42.26,42.28,41.0,41.64,10801.0
2026-02-10,41.68,43.1,41.51,43.02,16643.0
2026-02-11,43.02,44.6,42.78,43.71,20307.0
2026-02-12,43.73,44.0,42.63,43.73,14434.0
2026-02-13,43.92,44.16,43.51,43.77,10267.0
2026-02-24,44.66,45.63,43.42,45.18,19704.0
2026-02-25,45.27,45.4,43.68,43.8,14454.0
2026-02-26,43.8,44.86,43.65,44.19,10895.0
2026-02-27,43.75,44.5,43.68,43.95,11819.0
2026-03-02,43.8,44.4,43.18,43.96,14710.0
2026-03-03,43.96,46.2,43.5,44.54,32749.0
2026-03-04,44.53,45.29,43.88,45.28,19181.0
2026-03-05,46.19,49.81,45.7,49.81,40764.0
2026-03-06,49.46,52.68,49.31,51.13,63522.0
2026-03-09,50.91,52.96,50.0,52.1,38958.0
2026-03-10,53.0,54.5,51.86,52.3,30435.0
2026-03-11,52.82,52.92,50.1,52.31,49362.0
2026-03-12,52.01,52.65,51.51,52.53,24504.0
2026-03-13,52.8,52.8,48.8,48.96,37090.0
2026-03-16,49.18,49.18,47.2,48.13,20594.0
2026-03-17,48.08,48.18,46.3,46.41,14865.0
2026-03-18,46.96,46.98,45.68,46.88,14541.0
2026-03-19,46.19,47.3,45.82,45.93,16194.0
2026-03-20,46.07,46.76,44.59,44.75,13014.0
2026-03-23,44.18,44.18,41.0,41.35,28163.0
2026-03-24,42.5,43.65,42.09,43.52,17800.0
2026-03-25,44.99,44.99,43.06,43.72,12244.0
2026-03-26,43.67,45.2,43.67,44.74,15993.0
2026-03-27,43.85,45.45,43.85,45.36,10464.0
2026-03-30,44.8,45.74,44.37,45.17,10754.0
2026-03-31,45.5,48.42,45.5,46.58,27146.0
2026-04-01,46.88,46.99,44.62,46.34,21302.0
2026-04-02,45.82,47.09,45.7,45.93,13867.0
2026-04-03,45.93,47.2,45.6,46.5,12357.0
2026-04-07,46.5,48.29,45.96,47.95,18803.0
2026-04-08,48.61,50.6,48.3,50.12,20650.0
