date,open,high,low,close,volume
2025-04-29,4.16,4.55,4.1,4.25,219611.0
2025-04-30,4.3,4.38,4.18,4.18,144765.0
2025-05-06,4.3,4.47,4.19,4.38,129063.0
2025-05-07,4.43,4.55,4.37,4.38,111652.0
2025-05-08,4.39,4.62,4.34,4.55,114448.0
2025-05-09,4.58,4.58,4.42,4.44,60849.0
2025-05-12,4.48,4.5,4.4,4.46,42880.0
2025-05-13,4.52,4.53,4.41,4.46,49835.0
2025-05-14,4.47,4.53,4.43,4.48,62252.0
2025-05-15,4.46,4.52,4.43,4.5,43238.0
2025-05-16,4.55,4.58,4.47,4.57,69682.0
2025-05-19,4.56,4.69,4.55,4.65,72746.0
2025-05-20,4.66,4.72,4.6,4.69,51521.0
2025-05-21,4.69,4.71,4.61,4.66,45251.0
2025-05-22,4.66,4.72,4.56,4.58,63896.0
2025-05-23,4.63,4.66,4.56,4.58,52016.0
2025-05-26,4.59,4.68,4.55,4.58,66168.0
2025-05-27,4.58,4.6,4.52,4.58,56796.0
2025-05-28,4.57,4.62,4.5,4.54,41320.0
2025-05-29,4.52,4.64,4.51,4.56,61688.0
2025-05-30,4.57,4.59,4.49,4.49,51638.0
2025-06-03,4.54,4.57,4.45,4.47,62769.0
2025-06-04,4.52,4.54,4.46,4.49,59734.0
2025-06-05,4.55,4.55,4.42,4.45,66293.0
2025-06-06,4.47,4.54,4.44,4.53,73800.0
2025-06-09,4.55,4.62,4.47,4.62,61165.0
2025-06-10,4.65,4.72,4.57,4.7,115831.0
2025-06-11,4.72,4.91,4.7,4.76,116684.0
2025-06-12,4.78,4.95,4.72,4.86,114789.0
2025-06-13,4.85,4.9,4.6,4.7,91491.0
2025-06-16,4.7,4.75,4.63,4.68,67338.0
2025-06-17,4.73,4.73,4.62,4.66,53422.0
2025-06-18,4.66,4.67,4.57,4.58,38372.0
2025-06-19,4.64,4.64,4.5,4.52,60293.0
2025-06-20,4.53,4.61,4.48,4.57,75310.0
2025-06-23,4.57,4.6,4.49,4.58,67911.0
2025-06-24,4.6,4.76,4.6,4.75,72964.0
2025-06-25,4.74,4.81,4.7,4.72,56449.0
2025-06-26,4.75,4.9,4.69,4.77,91238.0
2025-06-27,4.8,5.21,4.79,4.85,102934.0
2025-06-30,4.84,4.92,4.77,4.89,101966.0
2025-07-01,4.92,4.94,4.8,4.84,57809.0
2025-07-02,4.86,4.88,4.78,4.82,53293.0
2025-07-03,4.87,4.96,4.84,4.93,68306.0
2025-07-04,4.93,4.95,4.8,4.82,57534.0
2025-07-07,4.86,4.89,4.8,4.88,47048.0
2025-07-08,4.93,5.02,4.89,5.01,81323.0
2025-07-09,5.04,5.12,5.01,5.07,74160.0
