date,open,high,low,close,volume
2025-05-07,6.268,6.278,6.168,6.268,881927.0
2025-05-08,6.238,6.318,6.208,6.278,498527.0
2025-05-09,6.268,6.338,6.248,6.298,522079.0
2025-05-12,6.288,6.308,6.218,6.268,546309.0
2025-05-13,6.288,6.368,6.248,6.368,703432.0
2025-05-14,6.358,6.368,6.318,6.358,441651.0
2025-05-15,6.348,6.408,6.328,6.348,479444.0
2025-05-16,6.328,6.348,6.248,6.318,617692.0
2025-05-19,6.298,6.348,6.288,6.308,448895.0
2025-05-20,6.308,6.338,6.258,6.288,365760.0
2025-05-21,6.298,6.328,6.278,6.288,478341.0
2025-05-22,6.278,6.338,6.248,6.338,492983.0
2025-05-23,6.308,6.388,6.268,6.268,539666.0
2025-05-26,6.268,6.308,6.248,6.258,414444.0
2025-05-27,6.268,6.348,6.248,6.328,536299.0
2025-05-28,6.308,6.378,6.308,6.358,370276.0
2025-05-29,6.368,6.418,6.338,6.398,594937.0
2025-05-30,6.398,6.438,6.368,6.388,625338.0
2025-06-03,6.428,6.478,6.328,6.348,717882.0
2025-06-04,6.348,6.368,6.288,6.288,590975.0
2025-06-05,6.308,6.318,6.288,6.288,363864.0
2025-06-06,6.308,6.438,6.288,6.388,829646.0
2025-06-09,6.408,6.438,6.348,6.398,440068.0
2025-06-10,6.418,6.418,6.348,6.348,389610.0
2025-06-11,6.368,6.368,6.318,6.318,605694.0
2025-06-12,6.318,6.338,6.278,6.278,638380.0
2025-06-13,6.278,6.318,6.248,6.248,1957708.0
2025-06-16,6.258,6.328,6.238,6.308,747453.0
2025-06-17,6.308,6.358,6.288,6.328,546473.0
2025-06-18,6.338,6.358,6.288,6.318,446874.0
2025-06-19,6.338,6.348,6.298,6.308,371698.0
2025-06-20,6.318,6.368,6.298,6.308,438613.0
2025-06-23,6.308,6.368,6.258,6.328,645325.0
2025-06-24,6.328,6.348,6.288,6.298,581071.0
2025-06-25,6.298,6.338,6.268,6.318,539459.0
2025-06-26,6.318,6.328,6.278,6.298,472857.0
2025-06-27,6.298,6.298,6.248,6.248,755223.0
2025-06-30,6.248,6.268,6.218,6.238,543728.0
2025-07-01,6.238,6.248,6.188,6.208,652540.0
2025-07-02,6.208,6.228,6.188,6.228,467607.0
2025-07-03,6.238,6.238,6.188,6.198,428410.0
2025-07-04,6.198,6.258,6.188,6.238,635615.0
2025-07-07,6.238,6.298,6.218,6.278,695488.0
2025-07-08,6.288,6.298,6.238,6.288,560404.0
2025-07-09,6.288,6.348,6.278,6.318,847755.0
2025-07-10,6.318,6.368,6.318,6.318,832551.0
2025-07-11,6.338,6.408,6.248,6.248,1467510.0
2025-07-14,6.278,6.338,6.258,6.258,905767.0
2025-07-15,6.278,6.288,6.188,6.198,933415.0
2025-07-16,6.198,6.228,6.198,6.198,630160.0
2025-07-17,6.208,6.228,6.178,6.188,631255.0
2025-07-18,6.198,6.218,6.188,6.198,488366.0
2025-07-21,6.208,6.238,6.198,6.238,1013548.0
2025-07-22,6.238,6.348,6.228,6.328,1440295.0
2025-07-23,6.328,6.488,6.328,6.448,2379894.0
2025-07-24,6.448,6.558,6.418,6.558,1451801.0
2025-07-25,6.548,6.598,6.498,6.508,1353861.0
2025-07-28,6.518,6.538,6.408,6.408,908257.0
2025-07-29,6.428,6.458,6.388,6.398,715749.0
2025-07-30,6.418,6.478,6.398,6.448,810720.0
2025-07-31,6.448,6.448,6.298,6.318,1242781.0
2025-08-01,6.318,6.348,6.278,6.288,580924.0
2025-08-04,6.278,6.298,6.258,6.278,523032.0
2025-08-05,6.288,6.328,6.278,6.318,427064.0
2025-08-06,6.318,6.328,6.288,6.298,440053.0
2025-08-07,6.308,6.318,6.278,6.308,447813.0
2025-08-08,6.298,6.338,6.298,6.328,397646.0
2025-08-11,6.328,6.348,6.288,6.288,711849.0
2025-08-12,6.288,6.308,6.258,6.258,729458.0
2025-08-13,6.268,6.278,6.228,6.228,982044.0
2025-08-14,6.238,6.258,6.218,6.218,625134.0
2025-08-15,6.218,6.228,6.188,6.188,969604.0
2025-08-18,6.198,6.208,6.178,6.178,1041657.0
2025-08-19,6.188,6.198,6.178,6.188,729205.0
2025-08-20,6.188,6.218,6.158,6.218,798625.0
2025-08-21,6.218,6.248,6.208,6.228,820627.0
2025-08-22,6.238,6.248,6.198,6.238,769725.0
2025-08-25,6.228,6.258,6.228,6.258,792333.0
2025-08-26,6.258,6.268,6.228,6.238,567600.0
2025-08-27,6.238,6.248,6.178,6.178,872640.0
2025-08-28,6.178,6.208,6.158,6.208,777546.0
2025-08-29,6.168,6.168,6.068,6.088,1993373.0
2025-09-01,6.068,6.078,5.908,5.948,2159021.0
2025-09-02,5.948,5.968,5.918,5.948,1056238.0
2025-09-03,5.958,5.958,5.888,5.918,790523.0
2025-09-04,5.908,5.928,5.858,5.928,853902.0
2025-09-05,5.928,5.928,5.868,5.898,799356.0
2025-09-08,5.888,5.918,5.878,5.888,673776.0
2025-09-09,5.908,5.908,5.878,5.888,494836.0
2025-09-10,5.888,5.898,5.858,5.868,511635.0
2025-09-11,5.868,5.888,5.858,5.888,798149.0
2025-09-12,5.888,5.908,5.868,5.878,611492.0
2025-09-15,5.878,5.888,5.858,5.878,463551.0
2025-09-16,5.878,5.898,5.868,5.898,513160.0
2025-09-17,5.888,5.938,5.868,5.918,651194.0
2025-09-18,5.918,5.928,5.808,5.818,1420763.0
2025-09-19,5.818,5.838,5.808,5.818,654415.0
2025-09-22,5.818,5.838,5.808,5.818,517807.0
2025-09-23,5.828,5.848,5.788,5.828,728880.0
2025-09-24,5.838,5.868,5.808,5.858,532188.0
2025-09-25,5.848,5.848,5.788,5.798,599355.0
2025-09-26,5.798,5.838,5.778,5.818,604155.0
2025-09-29,5.818,5.828,5.728,5.748,1482140.0
2025-09-30,5.748,5.748,5.628,5.668,1567373.0
2025-10-09,5.658,5.678,5.608,5.618,1363621.0
2025-10-10,5.608,5.688,5.598,5.638,1620338.0
2025-10-13,5.598,5.638,5.568,5.618,880215.0
2025-10-14,5.618,5.708,5.608,5.698,1324975.0
2025-10-15,5.698,5.708,5.648,5.678,909489.0
2025-10-16,5.668,5.698,5.658,5.678,805123.0
2025-10-17,5.678,5.728,5.668,5.678,1054964.0
2025-10-20,5.678,5.728,5.628,5.708,930355.0
2025-10-21,5.708,5.728,5.648,5.658,1357147.0
2025-10-22,5.668,5.688,5.648,5.648,825910.0
2025-10-23,5.658,5.718,5.658,5.698,1018080.0
2025-10-24,5.728,5.728,5.668,5.688,1296824.0
2025-10-27,5.688,5.698,5.668,5.678,1343277.0
2025-10-28,5.678,5.688,5.648,5.648,888106.0
2025-10-29,5.658,5.658,5.608,5.628,961103.0
2025-10-30,5.618,5.638,5.598,5.608,1134763.0
2025-10-31,5.618,5.618,5.578,5.588,1051453.0
2025-11-03,5.588,5.628,5.578,5.618,742677.0
2025-11-04,5.618,5.638,5.598,5.608,931526.0
2025-11-05,5.608,5.618,5.568,5.598,907554.0
2025-11-06,5.598,5.618,5.588,5.598,872656.0
2025-11-07,5.598,5.638,5.588,5.598,1370313.0
2025-11-10,5.608,5.638,5.588,5.598,2936704.0
2025-11-11,5.598,5.608,5.578,5.588,1176907.0
2025-11-12,5.588,5.608,5.578,5.578,1300021.0
2025-11-13,5.578,5.588,5.558,5.578,1201080.0
2025-11-14,5.568,5.588,5.568,5.568,804031.0
2025-11-17,5.568,5.578,5.538,5.548,1007313.0
2025-11-18,5.548,5.548,5.508,5.508,822883.0
2025-11-19,5.508,5.528,5.458,5.458,1179452.0
2025-11-20,5.458,5.528,5.458,5.488,1095042.0
2025-11-21,5.478,5.498,5.428,5.428,1329011.0
2025-11-24,5.438,5.448,5.388,5.398,1064880.0
2025-11-25,5.398,5.418,5.388,5.398,522724.0
2025-11-26,5.408,5.438,5.388,5.398,782052.0
2025-11-27,5.398,5.398,5.368,5.368,717654.0
2025-11-28,5.368,5.368,5.328,5.338,1000942.0
2025-12-01,5.328,5.388,5.318,5.388,976749.0
2025-12-02,5.388,5.388,5.348,5.368,771641.0
2025-12-03,5.368,5.448,5.358,5.438,1188832.0
2025-12-04,5.438,5.468,5.418,5.438,722728.0
2025-12-05,5.428,5.438,5.378,5.418,771562.0
2025-12-08,5.418,5.438,5.358,5.378,871266.0
2025-12-09,5.368,5.378,5.318,5.328,912111.0
2025-12-10,5.328,5.328,5.298,5.328,664017.0
2025-12-11,5.328,5.328,5.288,5.298,823651.0
2025-12-12,5.298,5.298,5.258,5.298,1777835.0
2025-12-15,5.278,5.298,5.258,5.278,861790.0
2025-12-16,5.278,5.328,5.278,5.288,955657.0
2025-12-17,5.298,5.298,5.218,5.258,1223135.0
2025-12-18,5.248,5.278,5.228,5.268,907303.0
2025-12-19,5.258,5.268,5.248,5.248,885414.0
2025-12-22,5.248,5.258,5.208,5.218,1273927.0
2025-12-23,5.218,5.218,5.158,5.168,1128350.0
2025-12-24,5.158,5.168,5.118,5.148,1053979.0
2025-12-25,5.148,5.188,5.148,5.178,843493.0
2025-12-26,5.168,5.188,5.128,5.138,1046605.0
2025-12-29,5.138,5.148,5.108,5.108,886866.0
2025-12-30,5.108,5.108,5.038,5.038,1337906.0
2025-12-31,5.028,5.038,5.018,5.018,936916.0
2026-01-05,5.028,5.058,5.008,5.018,1525847.0
