date,open,high,low,close,volume
2025-05-07,30.0,30.79,29.76,30.46,837075.0
2025-05-08,30.46,32.12,30.18,32.0,1753961.0
2025-05-09,31.68,32.08,29.66,29.75,2424524.0
2025-05-12,29.97,31.5,29.75,30.8,1827144.0
2025-05-13,30.98,31.49,30.32,30.99,1227114.0
2025-05-14,30.4,31.48,30.14,30.34,838707.0
2025-05-15,30.34,30.77,29.82,30.44,715090.0
2025-05-16,30.44,31.61,30.16,31.04,945725.0
2025-05-19,31.03,31.45,30.48,31.26,789784.0
2025-05-20,31.27,33.0,31.01,32.37,1263464.0
2025-05-21,32.37,32.69,31.52,32.27,891223.0
2025-05-22,31.83,32.36,31.18,31.58,799723.0
2025-05-23,32.07,32.07,30.71,30.9,726883.0
2025-05-26,30.8,31.39,30.62,31.18,580911.0
2025-05-27,31.9,31.9,30.6,30.91,428189.0
2025-05-28,30.99,31.5,30.66,30.92,429999.0
2025-05-29,31.07,31.77,30.91,31.22,494886.0
2025-05-30,31.18,31.22,30.6,30.8,402068.0
2025-06-03,31.07,32.57,30.8,32.19,1146019.0
2025-06-04,32.2,34.22,31.69,33.83,1438120.0
2025-06-05,33.75,36.3,33.73,35.8,2325844.0
2025-06-06,35.97,37.53,35.11,37.22,1704235.0
2025-06-09,37.22,37.23,36.2,36.58,1423860.0
2025-06-10,36.5,36.58,34.3,35.07,1911387.0
2025-06-11,35.13,36.99,35.13,35.41,1193656.0
2025-06-12,35.51,36.79,35.51,36.7,1019317.0
2025-06-13,36.79,36.97,35.57,36.87,798114.0
2025-06-16,36.67,39.08,36.67,37.0,1152688.0
2025-06-17,36.97,37.33,35.67,35.92,771069.0
2025-06-18,36.32,36.32,34.9,35.96,512781.0
2025-06-19,35.81,36.17,34.6,34.94,621144.0
2025-06-20,35.88,35.88,34.1,34.11,480005.0
2025-06-23,34.2,35.24,33.56,35.05,807873.0
2025-06-24,35.13,36.96,34.5,36.66,760359.0
2025-06-25,36.99,38.1,36.5,37.95,904142.0
2025-06-26,37.9,37.9,36.4,36.96,725607.0
2025-06-27,37.14,37.23,36.51,36.61,357592.0
2025-06-30,36.8,38.02,36.36,38.02,628014.0
