date,open,high,low,close,volume
2025-05-07,54.51,55.81,53.91,54.16,15971.0
2025-05-08,54.49,56.19,54.2,55.65,18382.0
2025-05-09,55.5,55.63,53.92,53.96,17042.0
2025-05-12,54.25,55.43,54.25,55.34,13358.0
2025-05-13,56.72,56.72,54.6,54.71,12758.0
2025-05-14,54.7,54.7,53.62,53.86,18948.0
2025-05-15,53.86,53.9,53.2,53.27,10837.0
2025-05-16,53.39,54.86,53.29,53.36,20759.0
2025-05-19,53.99,54.64,52.8,54.42,16269.0
2025-05-20,54.44,54.45,53.61,53.73,11370.0
2025-05-21,53.84,55.29,53.1,54.73,25235.0
2025-05-22,54.3,56.49,54.05,55.24,20809.0
2025-05-23,55.22,56.11,54.86,54.91,16595.0
2025-05-26,54.91,55.49,54.08,54.76,9661.0
2025-05-27,55.36,56.65,54.2,55.31,20640.0
2025-05-28,56.19,56.4,53.4,53.6,26514.0
2025-05-29,53.61,55.4,53.61,54.9,22467.0
2025-05-30,54.65,55.3,53.41,53.6,18407.0
2025-06-03,53.4,54.8,52.71,54.41,16465.0
2025-06-04,54.56,55.37,54.55,54.8,13810.0
2025-06-05,55.14,55.24,53.89,54.36,14566.0
2025-06-06,53.88,53.88,52.46,53.47,12795.0
2025-06-09,53.68,54.6,53.23,54.3,15453.0
2025-06-10,54.4,54.76,53.65,53.89,11203.0
2025-06-11,54.87,54.88,53.71,53.88,15011.0
2025-06-12,53.68,54.11,53.36,53.85,7740.0
2025-06-13,53.7,53.7,52.31,52.43,20246.0
2025-06-16,52.44,52.75,51.88,51.9,12221.0
2025-06-17,52.0,52.01,51.11,51.15,11026.0
2025-06-18,51.19,51.59,50.88,51.45,7344.0
2025-06-19,51.5,51.87,50.8,51.12,9197.0
2025-06-20,51.03,51.32,50.6,51.1,9920.0
2025-06-23,50.68,50.95,49.9,50.39,12996.0
2025-06-24,50.74,52.3,50.74,52.1,16476.0
2025-06-25,52.24,52.36,51.5,52.3,10458.0
2025-06-26,52.3,52.55,51.82,51.92,8587.0
2025-06-27,51.96,54.8,51.9,54.8,33746.0
2025-06-30,54.5,56.09,54.43,55.41,23271.0
2025-07-01,55.3,56.36,54.71,56.07,16978.0
2025-07-02,56.0,56.2,55.0,55.7,13178.0
2025-07-03,55.5,56.0,54.89,54.92,8767.0
2025-07-04,54.97,55.74,54.5,55.44,10504.0
2025-07-07,55.25,56.64,55.0,55.43,13295.0
2025-07-08,55.43,56.0,55.06,55.5,7021.0
2025-07-09,55.53,55.94,54.8,54.93,5822.0
2025-07-10,55.03,55.18,54.6,54.87,5113.0
2025-07-11,54.91,55.89,54.75,55.44,8569.0
2025-07-14,55.66,55.85,55.11,55.17,4846.0
2025-07-15,54.88,55.7,54.8,55.31,11333.0
2025-07-16,55.5,56.33,55.08,55.46,15874.0
2025-07-17,55.36,55.77,55.09,55.75,9077.0
