date,open,high,low,close,volume
2025-04-30,29.14,29.55,28.42,28.64,125152.0
2025-05-06,28.8,30.17,28.7,30.12,135739.0
2025-05-07,29.72,30.48,29.21,29.4,122853.0
2025-05-08,29.21,29.87,29.02,29.5,74914.0
2025-05-09,29.53,30.12,29.23,29.65,111689.0
2025-05-12,29.7,30.12,29.32,29.45,97751.0
2025-05-13,29.57,30.53,29.57,30.17,127705.0
2025-05-14,29.51,30.92,29.51,30.49,135393.0
2025-05-15,30.51,30.7,30.0,30.03,57098.0
2025-05-16,29.97,30.27,29.2,29.3,88183.0
2025-05-19,29.35,31.27,29.0,30.94,118579.0
2025-05-20,31.01,31.55,30.6,31.27,91339.0
2025-05-21,31.26,31.99,30.81,31.1,73566.0
2025-05-22,31.07,31.35,30.58,30.6,54925.0
2025-05-23,30.45,31.18,30.38,30.38,51867.0
2025-05-26,30.29,30.53,29.78,30.05,42445.0
2025-05-27,30.0,30.26,29.25,29.4,49200.0
2025-05-28,29.38,31.0,29.38,30.88,93564.0
2025-05-29,30.88,31.95,30.69,31.0,75877.0
2025-05-30,31.0,31.69,30.81,31.1,59886.0
2025-06-03,30.9,31.65,30.55,31.54,58653.0
2025-06-04,31.54,32.55,31.3,32.4,92704.0
2025-06-05,32.48,32.58,31.2,31.3,73772.0
2025-06-06,31.22,31.38,30.55,30.87,44078.0
2025-06-09,31.0,31.95,31.0,31.45,47902.0
2025-06-10,31.55,31.56,30.55,30.87,49892.0
2025-06-11,30.74,31.95,30.71,31.82,53440.0
2025-06-12,31.85,32.89,31.29,32.3,59626.0
2025-06-13,32.23,33.6,31.95,32.92,82420.0
2025-06-16,33.45,36.23,33.0,35.48,203187.0
2025-06-17,35.27,36.49,34.91,35.85,166643.0
2025-06-18,35.48,37.25,35.25,36.78,149481.0
2025-06-19,36.83,36.83,33.8,33.99,193221.0
2025-06-20,33.87,34.97,33.5,33.67,104978.0
2025-06-23,33.33,34.61,33.2,33.49,96224.0
2025-06-24,33.54,34.05,33.35,33.56,74529.0
2025-06-25,33.86,33.98,32.99,33.55,92047.0
2025-06-26,33.4,33.86,32.9,33.01,109635.0
2025-06-27,33.08,34.63,33.01,33.51,113538.0
2025-06-30,33.85,35.98,33.74,35.82,156107.0
2025-07-01,35.8,36.36,35.46,36.26,98920.0
2025-07-02,36.75,36.9,34.8,35.37,103299.0
2025-07-03,35.16,35.65,34.75,35.2,74624.0
2025-07-04,35.2,36.15,34.93,35.33,89426.0
2025-07-07,35.3,35.95,35.0,35.84,58883.0
2025-07-08,35.92,37.96,35.61,37.48,146424.0
2025-07-09,37.55,38.92,36.7,37.07,134232.0
2025-07-10,37.05,37.11,36.24,36.88,73353.0
2025-07-11,36.57,36.88,36.02,36.34,60943.0
2025-07-14,36.58,37.23,36.12,37.2,82405.0
2025-07-15,36.82,36.91,35.4,36.5,108881.0
