date,open,high,low,close,volume
2025-05-07,5.49,5.6,5.47,5.6,327301.0
2025-05-08,5.55,5.62,5.49,5.57,212895.0
2025-05-09,5.56,5.57,5.44,5.46,185792.0
2025-05-12,5.49,5.53,5.43,5.45,152372.0
2025-05-13,5.5,5.53,5.43,5.49,190356.0
2025-05-14,5.47,5.6,5.45,5.55,266608.0
2025-05-15,5.55,5.83,5.55,5.6,488728.0
2025-05-16,5.54,5.85,5.54,5.75,494392.0
2025-05-19,5.75,5.85,5.72,5.83,292197.0
2025-05-20,5.82,5.93,5.78,5.82,280668.0
2025-05-21,5.82,5.87,5.72,5.76,218760.0
2025-05-22,5.71,5.75,5.56,5.57,221127.0
2025-05-23,5.56,6.13,5.53,5.88,608550.0
2025-05-26,5.92,5.95,5.71,5.81,370101.0
2025-05-27,5.77,5.84,5.74,5.8,219595.0
2025-05-28,5.78,5.86,5.63,5.67,239793.0
2025-05-29,5.65,5.75,5.64,5.69,184012.0
2025-05-30,5.68,5.69,5.57,5.58,163808.0
2025-06-03,5.55,5.6,5.52,5.58,118196.0
2025-06-04,5.59,5.67,5.58,5.65,125907.0
2025-06-05,5.63,5.69,5.58,5.62,113379.0
2025-06-06,5.6,5.7,5.58,5.66,129439.0
2025-06-09,5.64,5.71,5.62,5.7,141252.0
2025-06-10,5.7,5.71,5.56,5.6,178093.0
2025-06-11,5.6,5.8,5.59,5.7,267453.0
2025-06-12,5.69,5.7,5.58,5.62,174984.0
2025-06-13,6.1,6.18,5.92,6.18,1260254.0
2025-06-16,6.1,6.2,5.93,6.02,1161912.0
2025-06-17,6.04,6.44,5.9,6.24,1048642.0
2025-06-18,6.25,6.28,6.05,6.06,573613.0
2025-06-19,6.04,6.09,5.76,5.92,627605.0
2025-06-20,5.92,6.28,5.84,5.98,578116.0
2025-06-23,6.1,6.25,6.07,6.19,654659.0
2025-06-24,5.95,6.02,5.82,5.98,624421.0
2025-06-25,5.97,6.01,5.85,5.94,427181.0
2025-06-26,5.92,5.97,5.87,5.88,352874.0
2025-06-27,5.88,5.94,5.87,5.88,243740.0
2025-06-30,5.9,5.92,5.84,5.89,203308.0
2025-07-01,5.91,6.02,5.88,5.98,329607.0
2025-07-02,6.01,6.18,5.99,6.12,529366.0
2025-07-03,6.18,6.18,6.05,6.09,351588.0
2025-07-04,6.08,6.09,5.95,5.97,271714.0
2025-07-07,5.95,5.99,5.91,5.94,157259.0
2025-07-08,5.95,6.03,5.93,6.02,196921.0
2025-07-09,5.99,6.05,5.92,5.93,203784.0
2025-07-10,5.92,6.02,5.91,6.02,205164.0
2025-07-11,6.02,6.04,5.95,5.98,198825.0
2025-07-14,5.97,6.06,5.95,5.97,198182.0
2025-07-15,5.85,5.85,5.65,5.69,402682.0
2025-07-16,5.68,5.73,5.66,5.71,135725.0
2025-07-17,5.7,5.73,5.69,5.71,106660.0
2025-07-18,5.72,5.79,5.72,5.76,155220.0
2025-07-21,5.95,6.12,5.9,6.01,525800.0
